wandb: Currently logged in as: hungtrab (hungtrab-hanoi-university-of-science-and-technology) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run tx7gebrs
wandb: Tracking run with wandb version 0.23.1
wandb: Run data is saved locally in logs/MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124/wandb/run-20251218_102055-tx7gebrs
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124
wandb: ⭐️ View project at https://wandb.ai/hungtrab-hanoi-university-of-science-and-technology/MiniGrid_Drift_Research
wandb: 🚀 View run at https://wandb.ai/hungtrab-hanoi-university-of-science-and-technology/MiniGrid_Drift_Research/runs/tx7gebrs
/home/hungchan/miniconda3/envs/rl_hf_course/lib/python3.10/site-packages/stable_baselines3/common/on_policy_algorithm.py:150: UserWarning: You are trying to run PPO on the GPU, but it is primarily intended to run on the CPU when not using a CNN policy (you are using ActorCriticPolicy which should be a MlpPolicy). See https://github.com/DLR-RM/stable-baselines3/issues/1245 for more info. You can pass `device='cpu'` or `export CUDA_VISIBLE_DEVICES=` to force using the CPU.Note: The model will train, but the GPU utilization will be poor and the training might take longer than on CPU.
  warnings.warn(
--- Training Start: MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124 ---
>>> [Wrapper] Initialized Non-Stationary MiniGrid
    - reward_scale: linear
>>> Initializing PPO with kwargs: ['policy', 'env', 'learning_rate', 'gamma', 'verbose', 'tensorboard_log', 'n_steps', 'batch_size']
Using cuda device
Wrapping the env in a DummyVecEnv.
Wrapping the env in a VecTransposeImage.
Logging to logs/MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124_0
---------------------------------
| rollout/           |          |
|    value_loss           | 4.17e-05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 0.993         |
| time/                   |               |
|    fps                  | 796           |
|    iterations           | 102           |
|    time_elapsed         | 65            |
|    total_timesteps      | 52224         |
| train/                  |               |
|    approx_kl            | 2.6542693e-08 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00449      |
|    explained_variance   | 0.876         |
|    learning_rate        | 0.0003        |
|    loss                 | -1.79e-06     |
|    n_updates            | 1010          |
|    policy_gradient_loss | -1.32e-06     |
|    value_loss           | 2.11e-05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1             |
| time/                   |               |
|    fps                  | 796           |
|    iterations           | 103           |
|    time_elapsed         | 66            |
|    total_timesteps      | 52736         |
| train/                  |               |
|    approx_kl            | 1.6880222e-08 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00466      |
|    explained_variance   | 0.952         |
|    learning_rate        | 0.0003        |
|    loss                 | -7.88e-06     |
|    n_updates            | 1020          |
|    policy_gradient_loss | -3.64e-06     |
|    value_loss           | 1.57e-05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.01          |
| time/                   |               |
|    fps                  | 796           |
|    iterations           | 104           |
|    time_elapsed         | 66            |
|    total_timesteps      | 53248         |
| train/                  |               |
|    approx_kl            | 1.7462298e-08 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00494      |
|    explained_variance   | 0.966         |
|    learning_rate        | 0.0003        |
|    loss                 | 1.6e-05       |
|    n_updates            | 1030          |
|    policy_gradient_loss | -1.51e-06     |
|    value_loss           | 1.43e-05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.02          |
| time/                   |               |
|    fps                  | 797           |
|    iterations           | 105           |
|    time_elapsed         | 67            |
|    total_timesteps      | 53760         |
| train/                  |               |
|    approx_kl            | 1.8626451e-08 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00515      |
|    explained_variance   | 0.971         |
|    learning_rate        | 0.0003        |
|    loss                 | 1.92e-06      |
|    n_updates            | 1040          |
|    policy_gradient_loss | -1.03e-06     |
|    value_loss           | 1.29e-05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5.01          |
|    ep_rew_mean          | 1.03          |
| time/                   |               |
|    fps                  | 797           |
|    iterations           | 106           |
|    time_elapsed         | 68            |
|    total_timesteps      | 54272         |
| train/                  |               |
|    approx_kl            | 1.7345883e-08 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00536      |
|    explained_variance   | 0.971         |
|    learning_rate        | 0.0003        |
|    loss                 | 3.95e-06      |
|    n_updates            | 1050          |
|    policy_gradient_loss | -2e-07        |
|    value_loss           | 1.27e-05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.04          |
| time/                   |               |
|    fps                  | 797           |
|    iterations           | 107           |
|    time_elapsed         | 68            |
|    total_timesteps      | 54784         |
| train/                  |               |
|    approx_kl            | 0.00073819247 |
|    clip_fraction        | 0.00176       |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00428      |
|    explained_variance   | 0.966         |
|    learning_rate        | 0.0003        |
|    loss                 | -1.66e-06     |
|    n_updates            | 1060          |
|    policy_gradient_loss | -0.00172      |
|    value_loss           | 1.53e-05      |
-------------------------------------------
--------------------------------------------
| rollout/                |                |
|    ep_len_mean          | 5              |
|    ep_rew_mean          | 1.05           |
| time/                   |                |
|    fps                  | 797            |
|    iterations           | 108            |
|    time_elapsed         | 69             |
|    total_timesteps      | 55296          |
| train/                  |                |
|    approx_kl            | -1.9790605e-09 |
|    clip_fraction        | 0              |
|    clip_range           | 0.2            |
|    entropy_loss         | -0.00416       |
|    explained_variance   | 0.973          |
|    learning_rate        | 0.0003         |
|    loss                 | 4.25e-06       |
|    n_updates            | 1070           |
|    policy_gradient_loss | -2.92e-09      |
|    value_loss           | 1.21e-05       |
--------------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 5        |
|    ep_rew_mean          | 1.06     |
| time/                   |          |
|    fps                  | 798      |
|    iterations           | 109      |
|    time_elapsed         | 69       |
|    total_timesteps      | 55808    |
| train/                  |          |
|    approx_kl            | 0.0      |
|    clip_fraction        | 0        |
|    clip_range           | 0.2      |
|    entropy_loss         | -0.00418 |
|    explained_variance   | 0.972    |
|    learning_rate        | 0.0003   |
|    loss                 | 3.19e-06 |
|    n_updates            | 1080     |
|    policy_gradient_loss | 8.09e-09 |
|    value_loss           | 1.27e-05 |
--------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5.01          |
|    ep_rew_mean          | 1.07          |
| time/                   |               |
|    fps                  | 798           |
|    iterations           | 110           |
|    time_elapsed         | 70            |
|    total_timesteps      | 56320         |
| train/                  |               |
|    approx_kl            | 5.5879354e-09 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00415      |
|    explained_variance   | 0.974         |
|    learning_rate        | 0.0003        |
|    loss                 | 2.76e-06      |
|    n_updates            | 1090          |
|    policy_gradient_loss | -1.74e-07     |
|    value_loss           | 1.22e-05      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5.02         |
|    ep_rew_mean          | 1.08         |
| time/                   |              |
|    fps                  | 798          |
|    iterations           | 111          |
|    time_elapsed         | 71           |
|    total_timesteps      | 56832        |
| train/                  |              |
|    approx_kl            | 0.0008447099 |
|    clip_fraction        | 0.00176      |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0052      |
|    explained_variance   | 0.967        |
|    learning_rate        | 0.0003       |
|    loss                 | -2.66e-05    |
|    n_updates            | 1100         |
|    policy_gradient_loss | -0.00154     |
|    value_loss           | 1.63e-05     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 1.09         |
| time/                   |              |
|    fps                  | 798          |
|    iterations           | 112          |
|    time_elapsed         | 71           |
|    total_timesteps      | 57344        |
| train/                  |              |
|    approx_kl            | 0.0017639198 |
|    clip_fraction        | 0.00371      |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.00374     |
|    explained_variance   | 0.95         |
|    learning_rate        | 0.0003       |
|    loss                 | -3.31e-05    |
|    n_updates            | 1110         |
|    policy_gradient_loss | -0.00372     |
|    value_loss           | 2.11e-05     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 1.1          |
| time/                   |              |
|    fps                  | 798          |
|    iterations           | 113          |
|    time_elapsed         | 72           |
|    total_timesteps      | 57856        |
| train/                  |              |
|    approx_kl            | 9.895302e-09 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.00342     |
|    explained_variance   | 0.974        |
|    learning_rate        | 0.0003       |
|    loss                 | 6.74e-07     |
|    n_updates            | 1120         |
|    policy_gradient_loss | -5.27e-07    |
|    value_loss           | 1.26e-05     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.11          |
| time/                   |               |
|    fps                  | 797           |
|    iterations           | 114           |
|    time_elapsed         | 73            |
|    total_timesteps      | 58368         |
| train/                  |               |
|    approx_kl            | 1.9324943e-08 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00338      |
|    explained_variance   | 0.976         |
|    learning_rate        | 0.0003        |
|    loss                 | 4.06e-06      |
|    n_updates            | 1130          |
|    policy_gradient_loss | -2.5e-07      |
|    value_loss           | 1.24e-05      |
-------------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 5         |
|    ep_rew_mean          | 1.12      |
| time/                   |           |
|    fps                  | 797       |
|    iterations           | 115       |
|    time_elapsed         | 73        |
|    total_timesteps      | 58880     |
| train/                  |           |
|    approx_kl            | 0.0       |
|    clip_fraction        | 0         |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.00339  |
|    explained_variance   | 0.975     |
|    learning_rate        | 0.0003    |
|    loss                 | 3.16e-06  |
|    n_updates            | 1140      |
|    policy_gradient_loss | -7.75e-09 |
|    value_loss           | 1.36e-05  |
---------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5.02         |
|    ep_rew_mean          | 1.13         |
| time/                   |              |
|    fps                  | 798          |
|    iterations           | 116          |
|    time_elapsed         | 74           |
|    total_timesteps      | 59392        |
| train/                  |              |
|    approx_kl            | 3.608875e-09 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0034      |
|    explained_variance   | 0.975        |
|    learning_rate        | 0.0003       |
|    loss                 | 7.37e-06     |
|    n_updates            | 1150         |
|    policy_gradient_loss | -7.28e-08    |
|    value_loss           | 1.43e-05     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.14          |
| time/                   |               |
|    fps                  | 798           |
|    iterations           | 117           |
|    time_elapsed         | 75            |
|    total_timesteps      | 59904         |
| train/                  |               |
|    approx_kl            | 0.00059365074 |
|    clip_fraction        | 0.00176       |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00409      |
|    explained_variance   | 0.921         |
|    learning_rate        | 0.0003        |
|    loss                 | 5.65e-06      |
|    n_updates            | 1160          |
|    policy_gradient_loss | -0.00217      |
|    value_loss           | 2.83e-05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.15          |
| time/                   |               |
|    fps                  | 798           |
|    iterations           | 118           |
|    time_elapsed         | 75            |
|    total_timesteps      | 60416         |
| train/                  |               |
|    approx_kl            | -2.561137e-09 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00443      |
|    explained_variance   | 0.977         |
|    learning_rate        | 0.0003        |
|    loss                 | 2.29e-06      |
|    n_updates            | 1170          |
|    policy_gradient_loss | 4.7e-09       |
|    value_loss           | 1.3e-05       |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.16          |
| time/                   |               |
|    fps                  | 799           |
|    iterations           | 119           |
|    time_elapsed         | 76            |
|    total_timesteps      | 60928         |
| train/                  |               |
|    approx_kl            | 1.1641532e-09 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00446      |
|    explained_variance   | 0.977         |
|    learning_rate        | 0.0003        |
|    loss                 | 2.05e-06      |
|    n_updates            | 1180          |
|    policy_gradient_loss | -2.5e-08      |
|    value_loss           | 1.21e-05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.17          |
| time/                   |               |
|    fps                  | 799           |
|    iterations           | 120           |
|    time_elapsed         | 76            |
|    total_timesteps      | 61440         |
| train/                  |               |
|    approx_kl            | 1.3387762e-08 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00459      |
|    explained_variance   | 0.978         |
|    learning_rate        | 0.0003        |
|    loss                 | -6.37e-07     |
|    n_updates            | 1190          |
|    policy_gradient_loss | -2.81e-07     |
|    value_loss           | 1.52e-05      |
-------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 1.18        |
| time/                   |             |
|    fps                  | 799         |
|    iterations           | 121         |
|    time_elapsed         | 77          |
|    total_timesteps      | 61952       |
| train/                  |             |
|    approx_kl            | 1.44355e-08 |
|    clip_fraction        | 0           |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.00485    |
|    explained_variance   | 0.978       |
|    learning_rate        | 0.0003      |
|    loss                 | -3.11e-06   |
|    n_updates            | 1200        |
|    policy_gradient_loss | -2.87e-07   |
|    value_loss           | 1.27e-05    |
-----------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 5        |
|    ep_rew_mean          | 1.19     |
| time/                   |          |
|    fps                  | 799      |
|    iterations           | 122      |
|    time_elapsed         | 78       |
|    total_timesteps      | 62464    |
| train/                  |          |
|    approx_kl            | 0.0      |
|    clip_fraction        | 0        |
|    clip_range           | 0.2      |
|    entropy_loss         | -0.00497 |
|    explained_variance   | 0.977    |
|    learning_rate        | 0.0003   |
|    loss                 | 2.38e-06 |
|    n_updates            | 1210     |
|    policy_gradient_loss | 5.4e-08  |
|    value_loss           | 1.41e-05 |
--------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.42          |
| time/                   |               |
|    fps                  | 799           |
|    iterations           | 123           |
|    time_elapsed         | 78            |
|    total_timesteps      | 62976         |
| train/                  |               |
|    approx_kl            | 1.5832484e-08 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00512      |
|    explained_variance   | 0.979         |
|    learning_rate        | 0.0003        |
|    loss                 | 4.51e-06      |
|    n_updates            | 1220          |
|    policy_gradient_loss | -5.56e-07     |
|    value_loss           | 1.44e-05      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 1.42         |
| time/                   |              |
|    fps                  | 799          |
|    iterations           | 124          |
|    time_elapsed         | 79           |
|    total_timesteps      | 63488        |
| train/                  |              |
|    approx_kl            | 6.426126e-08 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.00607     |
|    explained_variance   | 0.213        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.00104      |
|    n_updates            | 1230         |
|    policy_gradient_loss | -5.99e-06    |
|    value_loss           | 0.0054       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5.04          |
|    ep_rew_mean          | 1.41          |
| time/                   |               |
|    fps                  | 799           |
|    iterations           | 125           |
|    time_elapsed         | 80            |
|    total_timesteps      | 64000         |
| train/                  |               |
|    approx_kl            | 1.7646234e-06 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00988      |
|    explained_variance   | 0.914         |
|    learning_rate        | 0.0003        |
|    loss                 | -0.000248     |
|    n_updates            | 1240          |
|    policy_gradient_loss | -6.06e-05     |
|    value_loss           | 8.01e-05      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5.01         |
|    ep_rew_mean          | 1.4          |
| time/                   |              |
|    fps                  | 799          |
|    iterations           | 126          |
|    time_elapsed         | 80           |
|    total_timesteps      | 64512        |
| train/                  |              |
|    approx_kl            | 0.0017502179 |
|    clip_fraction        | 0.00176      |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.00669     |
|    explained_variance   | 0.702        |
|    learning_rate        | 0.0003       |
|    loss                 | -5.2e-05     |
|    n_updates            | 1250         |
|    policy_gradient_loss | -0.00235     |
|    value_loss           | 0.000127     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 1.39         |
| time/                   |              |
|    fps                  | 798          |
|    iterations           | 127          |
|    time_elapsed         | 81           |
|    total_timesteps      | 65024        |
| train/                  |              |
|    approx_kl            | 0.0015510751 |
|    clip_fraction        | 0.00176      |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.00267     |
|    explained_variance   | 0.962        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.00018     |
|    n_updates            | 1260         |
|    policy_gradient_loss | -0.0019      |
|    value_loss           | 1.85e-05     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.38          |
| time/                   |               |
|    fps                  | 798           |
|    iterations           | 128           |
|    time_elapsed         | 82            |
|    total_timesteps      | 65536         |
| train/                  |               |
|    approx_kl            | 1.8626451e-09 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00264      |
|    explained_variance   | 0.98          |
|    learning_rate        | 0.0003        |
|    loss                 | -5.53e-06     |
|    n_updates            | 1270          |
|    policy_gradient_loss | -9.96e-07     |
|    value_loss           | 1.35e-05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.37          |
| time/                   |               |
|    fps                  | 798           |
|    iterations           | 129           |
|    time_elapsed         | 82            |
|    total_timesteps      | 66048         |
| train/                  |               |
|    approx_kl            | 1.5133992e-09 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00274      |
|    explained_variance   | 0.98          |
|    learning_rate        | 0.0003        |
|    loss                 | 2.67e-06      |
|    n_updates            | 1280          |
|    policy_gradient_loss | -6.26e-09     |
|    value_loss           | 1.26e-05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.36          |
| time/                   |               |
|    fps                  | 798           |
|    iterations           | 130           |
|    time_elapsed         | 83            |
|    total_timesteps      | 66560         |
| train/                  |               |
|    approx_kl            | 1.7462298e-09 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00277      |
|    explained_variance   | 0.982         |
|    learning_rate        | 0.0003        |
|    loss                 | 2.03e-06      |
|    n_updates            | 1290          |
|    policy_gradient_loss | -1.87e-07     |
|    value_loss           | 1.35e-05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5.01          |
|    ep_rew_mean          | 1.35          |
| time/                   |               |
|    fps                  | 798           |
|    iterations           | 131           |
|    time_elapsed         | 84            |
|    total_timesteps      | 67072         |
| train/                  |               |
|    approx_kl            | 3.8417056e-09 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00287      |
|    explained_variance   | 0.98          |
|    learning_rate        | 0.0003        |
|    loss                 | 1.35e-05      |
|    n_updates            | 1300          |
|    policy_gradient_loss | -2.99e-07     |
|    value_loss           | 1.3e-05       |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 1.34         |
| time/                   |              |
|    fps                  | 798          |
|    iterations           | 132          |
|    time_elapsed         | 84           |
|    total_timesteps      | 67584        |
| train/                  |              |
|    approx_kl            | 0.0032281757 |
|    clip_fraction        | 0.00176      |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.00379     |
|    explained_variance   | 0.969        |
|    learning_rate        | 0.0003       |
|    loss                 | 4.3e-05      |
|    n_updates            | 1310         |
|    policy_gradient_loss | -0.00202     |
|    value_loss           | 1.52e-05     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 1.33         |
| time/                   |              |
|    fps                  | 798          |
|    iterations           | 133          |
|    time_elapsed         | 85           |
|    total_timesteps      | 68096        |
| train/                  |              |
|    approx_kl            | 8.614734e-09 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.00428     |
|    explained_variance   | 0.981        |
|    learning_rate        | 0.0003       |
|    loss                 | 4.95e-06     |
|    n_updates            | 1320         |
|    policy_gradient_loss | -7e-09       |
|    value_loss           | 1.27e-05     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.32          |
| time/                   |               |
|    fps                  | 798           |
|    iterations           | 134           |
|    time_elapsed         | 85            |
|    total_timesteps      | 68608         |
| train/                  |               |
|    approx_kl            | 2.7939677e-09 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00421      |
|    explained_variance   | 0.98          |
|    learning_rate        | 0.0003        |
|    loss                 | 2.62e-06      |
|    n_updates            | 1330          |
|    policy_gradient_loss | -4.52e-07     |
|    value_loss           | 1.15e-05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.31          |
| time/                   |               |
|    fps                  | 798           |
|    iterations           | 135           |
|    time_elapsed         | 86            |
|    total_timesteps      | 69120         |
| train/                  |               |
|    approx_kl            | 1.4901161e-08 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00407      |
|    explained_variance   | 0.978         |
|    learning_rate        | 0.0003        |
|    loss                 | 6.08e-07      |
|    n_updates            | 1340          |
|    policy_gradient_loss | -1.51e-07     |
|    value_loss           | 1.36e-05      |
-------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5           |
|    ep_rew_mean          | 1.3         |
| time/                   |             |
|    fps                  | 798         |
|    iterations           | 136         |
|    time_elapsed         | 87          |
|    total_timesteps      | 69632       |
| train/                  |             |
|    approx_kl            | 8.96398e-09 |
|    clip_fraction        | 0           |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.0041     |
|    explained_variance   | 0.98        |
|    learning_rate        | 0.0003      |
|    loss                 | -2.31e-06   |
|    n_updates            | 1350        |
|    policy_gradient_loss | -1.18e-07   |
|    value_loss           | 1.23e-05    |
-----------------------------------------
--------------------------------------------
| rollout/                |                |
|    ep_len_mean          | 5              |
|    ep_rew_mean          | 1.29           |
| time/                   |                |
|    fps                  | 798            |
|    iterations           | 137            |
|    time_elapsed         | 87             |
|    total_timesteps      | 70144          |
| train/                  |                |
|    approx_kl            | -2.3283064e-10 |
|    clip_fraction        | 0              |
|    clip_range           | 0.2            |
|    entropy_loss         | -0.00386       |
|    explained_variance   | 0.978          |
|    learning_rate        | 0.0003         |
|    loss                 | 5.83e-06       |
|    n_updates            | 1360           |
|    policy_gradient_loss | -2.68e-07      |
|    value_loss           | 1.29e-05       |
--------------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 5        |
|    ep_rew_mean          | 1.28     |
| time/                   |          |
|    fps                  | 798      |
|    iterations           | 138      |
|    time_elapsed         | 88       |
|    total_timesteps      | 70656    |
| train/                  |          |
|    approx_kl            | 0.0      |
|    clip_fraction        | 0        |
|    clip_range           | 0.2      |
|    entropy_loss         | -0.00369 |
|    explained_variance   | 0.979    |
|    learning_rate        | 0.0003   |
|    loss                 | 4.31e-06 |
|    n_updates            | 1370     |
|    policy_gradient_loss | 6.81e-09 |
|    value_loss           | 1.32e-05 |
--------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.27          |
| time/                   |               |
|    fps                  | 798           |
|    iterations           | 139           |
|    time_elapsed         | 89            |
|    total_timesteps      | 71168         |
| train/                  |               |
|    approx_kl            | 3.0267984e-09 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00356      |
|    explained_variance   | 0.978         |
|    learning_rate        | 0.0003        |
|    loss                 | 1.13e-06      |
|    n_updates            | 1380          |
|    policy_gradient_loss | -2.57e-07     |
|    value_loss           | 1.42e-05      |
-------------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 5        |
|    ep_rew_mean          | 1.26     |
| time/                   |          |
|    fps                  | 798      |
|    iterations           | 140      |
|    time_elapsed         | 89       |
|    total_timesteps      | 71680    |
| train/                  |          |
|    approx_kl            | 0.0      |
|    clip_fraction        | 0        |
|    clip_range           | 0.2      |
|    entropy_loss         | -0.00344 |
|    explained_variance   | 0.977    |
|    learning_rate        | 0.0003   |
|    loss                 | 3.46e-06 |
|    n_updates            | 1390     |
|    policy_gradient_loss | 8.34e-09 |
|    value_loss           | 1.27e-05 |
--------------------------------------
--------------------------------------------
| rollout/                |                |
|    ep_len_mean          | 5              |
|    ep_rew_mean          | 1.25           |
| time/                   |                |
|    fps                  | 798            |
|    iterations           | 141            |
|    time_elapsed         | 90             |
|    total_timesteps      | 72192          |
| train/                  |                |
|    approx_kl            | -3.8417056e-09 |
|    clip_fraction        | 0              |
|    clip_range           | 0.2            |
|    entropy_loss         | -0.00343       |
|    explained_variance   | 0.978          |
|    learning_rate        | 0.0003         |
|    loss                 | 2.89e-06       |
|    n_updates            | 1400           |
|    policy_gradient_loss | 1.37e-08       |
|    value_loss           | 1.38e-05       |
--------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 1.24         |
| time/                   |              |
|    fps                  | 798          |
|    iterations           | 142          |
|    time_elapsed         | 91           |
|    total_timesteps      | 72704        |
| train/                  |              |
|    approx_kl            | 4.773028e-09 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.00333     |
|    explained_variance   | 0.977        |
|    learning_rate        | 0.0003       |
|    loss                 | 6.48e-06     |
|    n_updates            | 1410         |
|    policy_gradient_loss | -1.68e-07    |
|    value_loss           | 1.24e-05     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.23          |
| time/                   |               |
|    fps                  | 799           |
|    iterations           | 143           |
|    time_elapsed         | 91            |
|    total_timesteps      | 73216         |
| train/                  |               |
|    approx_kl            | 1.5133992e-09 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00321      |
|    explained_variance   | 0.978         |
|    learning_rate        | 0.0003        |
|    loss                 | 5.28e-06      |
|    n_updates            | 1420          |
|    policy_gradient_loss | -1.39e-08     |
|    value_loss           | 1.38e-05      |
-------------------------------------------
--------------------------------------------
| rollout/                |                |
|    ep_len_mean          | 5              |
|    ep_rew_mean          | 1.22           |
| time/                   |                |
|    fps                  | 799            |
|    iterations           | 144            |
|    time_elapsed         | 92             |
|    total_timesteps      | 73728          |
| train/                  |                |
|    approx_kl            | -1.1641532e-10 |
|    clip_fraction        | 0              |
|    clip_range           | 0.2            |
